BLOCK,ID,CODE,SOURCE,POP,TRTA,FAMFULL,TRTB,LAT,HERB,VEGWT,RWT
M2,67,C111/I02,M,NA,C,C111,C,NA,NA,6.847,0
M2,68,P029/I02,M,NA,P,P029,C,NA,NA,9.557,0
M2,71,P077/I02,M,NA,P,P077,C,NA,NA,6.827,0
M2,74,P092/I02,M,NA,P,P092,C,NA,NA,6.327,0
M2,76,C203/I02,M,NA,C,C203,C,NA,NA,1.607,0
M2,77,C126/I02,M,NA,C,C126,C,NA,NA,7.657,0
M2,78,C027/I02,M,NA,C,C027,C,NA,NA,7.187,0
M2,79,P218/I02,M,NA,P,P218,C,NA,NA,7.087,0
M2,80,C219/I02,M,NA,C,C219,C,NA,NA,5.647,0.429
M2,81,P017/I02,M,NA,P,P017,C,NA,NA,8.827,0.399
M2,82,C172/I02,M,NA,C,C172,C,NA,NA,12.817,0
M2,83,C145/I02,M,NA,C,C145,C,NA,NA,20.017,2.677
M2,84,P188/I02,M,NA,P,P188,C,NA,NA,8.747,0
M2,85,P201/I02,M,NA,P,P201,C,NA,NA,6.797,0
M2,86,C095/I02,M,NA,C,C095,C,NA,NA,29.367,4.696
M2,87,P069/I02,M,NA,P,P069,C,NA,NA,8.647,0
M2,89,C197/I02,M,NA,C,C197,C,NA,NA,4.817,0
M2,90,P087/I02,M,NA,P,P087,C,NA,NA,13.907,0
M2,91,P176/I02,M,NA,P,P176,C,NA,NA,12.147,0.379
M2,92,C186/I02,M,NA,C,C186,C,NA,NA,7.847,1.129
M2,93,P185/I02,M,NA,P,P185,C,NA,NA,10.697,0.259
M2,94,C215/I02,M,NA,C,C215,C,NA,NA,5.497,0
M2,95,C223/I02,M,NA,C,C223,C,NA,NA,11.407,0.359
M2,96,C132/I02,M,NA,C,C132,C,NA,NA,26.497,0.449
M2,97,P128/I02,M,NA,P,P128,C,NA,NA,12.377,0.599
M2,99,P030/I02,M,NA,P,P030,C,NA,NA,15.177,0.349
M2,1,P183/I02,M,NA,P,P183,C,NA,NA,5.127,0
M2,2,P166/I02,M,NA,P,P166,C,NA,NA,18.477,1.637
M2,3,P212/I02,M,NA,P,P212,C,NA,NA,7.937,0
M2,4,C198/I02,M,NA,C,C198,C,NA,NA,18.137,0
M2,5,P181/I02,M,NA,P,P181,C,NA,NA,19.037,0
M2,6,P055/I02,M,NA,P,P055,C,NA,NA,6.287,0.559
M2,7,C086/I02,M,NA,C,C086,C,NA,NA,10.167,0.579
M2,9,C071/I02,M,NA,C,C071,C,NA,NA,7.357,0
M2,11,C188/I02,M,NA,C,C188,C,NA,NA,8.237,0
M2,10,C105/I02,M,NA,C,C105,C,NA,NA,4.757,0
M2,13,C057/I02,M,NA,C,C057,C,NA,NA,7.407,0
M2,12,P195/I02,M,NA,P,P195,C,NA,NA,12.607,0
M2,14,C028/I02,M,NA,C,C028,C,NA,NA,4.657,0
M2,15,C114/I02,M,NA,C,C114,C,NA,NA,6.527,0
M2,16,P193/I02,M,NA,P,P193,C,NA,NA,6.717,0
M2,17,C134/I02,M,NA,C,C134,C,NA,NA,19.297,2.228
M2,18,P078/I02,M,NA,P,P078,C,NA,NA,7.607,0
M2,19,C214/I02,M,NA,C,C214,C,NA,NA,6.137,0
M2,21,P021/I02,M,NA,P,P021,C,NA,NA,4.887,0
M2,22,C225/I02,M,NA,C,C225,C,NA,NA,10.607,2.089
M2,24,P150/I02,M,NA,P,P150,C,NA,NA,14.317,0
M2,25,P136/I02,M,NA,P,P136,C,NA,NA,14.547,0.409
M2,26,P156/I02,M,NA,P,P156,C,NA,NA,6.407,0.619
M2,27,P028/I02,M,NA,P,P028,C,NA,NA,6.387,0.629
M2,28,C187/I02,M,NA,C,C187,C,NA,NA,5.907,0
M2,29,C101/I02,M,NA,C,C101,C,NA,NA,8.847,0
M2,31,P101/I02,M,NA,P,P101,C,NA,NA,3.567,0
M2,30,C108/I02,M,NA,C,C108,C,NA,NA,9.097,0.409
M2,32,C137/I02,M,NA,C,C137,C,NA,NA,9.357,0.949
M2,33,C211/I02,M,NA,C,C211,C,NA,NA,6.737,0
M2,34,P217/I02,M,NA,P,P217,C,NA,NA,14.937,2.068
M2,35,P144/I02,M,NA,P,P144,C,NA,NA,12.337,0
M2,37,P239/I02,M,NA,P,P239,C,NA,NA,4.747,0.519
M2,39,P084/I02,M,NA,P,P084,C,NA,NA,16.597,0.579
M2,40,P027/I02,M,NA,P,P027,C,NA,NA,2.587,0
M2,41,P135/I02,M,NA,P,P135,C,NA,NA,11.787,3.238
M2,42,C064/I02,M,NA,C,C064,C,NA,NA,7.817,0
M2,43,C096/I02,M,NA,C,C096,C,NA,NA,12.307,0.639
M2,44,P168/I02,M,NA,P,P168,C,NA,NA,19.237,2.378
M2,45,C177/I02,M,NA,C,C177,C,NA,NA,11.707,0
M2,46,P232/I02,M,NA,P,P232,C,NA,NA,10.797,2.758
M2,47,P089/I02,M,NA,P,P089,C,NA,NA,13.557,1.996
M2,48,C144/I02,M,NA,C,C144,C,NA,NA,28.437,1.618
M2,49,C173/I02,M,NA,C,C173,C,NA,NA,10.007,2.537
M2,50,C033/I02,M,NA,C,C033,C,NA,NA,9.607,1.449
E1,100,P14/F39/I01,E,14,NA,1439,P,44.29771,H,24.757,0.439
E1,99,P02/F12/I01,E,2,NA,212,P,38.7966,L,11.297,0
E1,98,P15/F74/I01,E,15,NA,1574,P,44.2915,L,10.447,0.519
E1,97,P04/F47/I01,E,4,NA,447,P,40.06813,H,14.087,0.969
E1,96,P01/F17/I01,E,1,NA,117,P,38.8235,L,14.427,0
E1,95,P01/F02/I01,E,1,NA,102,P,38.8235,L,25.977,1.029
E1,94,P05/F34/I01,E,5,NA,534,P,41.42692,L,30.947,1.019
E1,93,P13/F02/I01,E,13,NA,1302,P,44.6076,H,5.267,0
E1,92,P14/F16/I01,E,14,NA,1416,P,44.29771,H,9.457,2.979
E1,91,P02/F31/I01,E,2,NA,231,P,38.7966,L,3.427,0
E1,90,P16/F05/I01,E,16,NA,1605,P,44.75284,L,11.117,2.509
E1,89,P14/F21/I01,E,14,NA,1421,P,44.29771,H,9.257,0.619
E1,88,P22/F06/I01,E,22,NA,2206,P,46.75552,H,16.187,3.659
E1,87,P02/F07/I01,E,2,NA,207,P,38.7966,L,18.067,0
E1,86,P09/F33/I01,E,9,NA,933,P,42.79109,H,11.387,2.139
E1,85,P20/F37/I01,E,20,NA,2037,P,48.10384,L,7.007,0
E1,84,P17/F76/I01,E,17,NA,1776,P,45.02376,H,12.107,0.719
E1,83,P18/F61/I01,E,18,NA,1861,P,45.76868,L,10.847,0.739
E1,82,P03/F45/I01,E,3,NA,345,P,40.23327,H,12.287,0
E1,81,P22/F15/I01,E,22,NA,2215,P,46.75552,H,12.727,0.809
E1,80,P08/F14/I01,E,8,NA,814,P,41.97527,H,9.427,0.729
E1,79,P03/F76/I01,E,3,NA,376,P,40.23327,H,11.787,0.999
E1,78,P18/F69/I01,E,18,NA,1869,P,45.76868,L,9.407,0
E1,77,P11/F63/I01,E,11,NA,1163,P,43.28958,L,11.787,2.049
E1,76,P20/F30/I01,E,20,NA,2030,P,48.10384,L,22.187,0
E1,75,P18/F30/I01,E,18,NA,1830,P,45.76868,L,11.417,0
E1,74,P02/F19/I01,E,2,NA,219,P,38.7966,L,11.937,0
E1,73,P16/F38/I01,E,16,NA,1638,P,44.75284,L,9.817,3.569
E1,72,P11/F30/I01,E,11,NA,1130,P,43.28958,L,18.407,1.219
E1,71,P01/F59/I01,E,1,NA,159,P,38.8235,L,31.517,0
E1,70,P14/F09/I01,E,14,NA,1409,P,44.29771,H,16.447,2.739
E1,69,P18/F80/I01,E,18,NA,1880,P,45.76868,L,12.577,0
E1,68,P13/F37/I01,E,13,NA,1337,P,44.6076,H,10.507,2.479
E1,67,P17/F65/I01,E,17,NA,1765,P,45.02376,H,9.957,0.589
E1,66,P17/F01/I01,E,17,NA,1701,P,45.02376,H,14.097,1.679
E1,65,P16/F79/I01,E,16,NA,1679,P,44.75284,L,8.637,0.479
E1,64,P19/F40/I01,E,19,NA,1940,P,47.73136,L,10.657,0
E6,103,P05/F14/I06,E,5,NA,514,P,41.42692,L,0,0
E6,4,P10/F62/I06,E,10,NA,1062,P,43.69717,H,0,0
E3,155,P11/F15/I03,E,11,NA,1115,P,43.28958,L,0,0
E6,10,P17/F70/I06,E,17,NA,1770,P,45.02376,H,0,0
E6,55,P20/F59/I06,E,20,NA,2059,P,48.10384,L,0,0
E6,64,P03/F34/I06,E,3,NA,334,P,40.23327,H,0,0
E6,2,P02/F74/I06,E,2,NA,274,P,38.7966,L,0,0
E1,63,P20/F59/I01,E,20,NA,2059,P,48.10384,L,NA,NA
E2,96,P06/F21/I02,E,6,NA,621,C,41.57154,L,NA,NA
E3,191,P09/F27/I03,E,9,NA,927,P,42.79109,H,NA,NA
E4,16,P12/F75/I04,E,12,NA,1275,C,44.54749,L,NA,NA
E5,169,P11/F30/I05,E,11,NA,1130,C,43.28958,L,NA,NA
E6,200,P06/F21/I07,E,6,NA,621,P,41.57154,L,NA,NA
E12,45,P14/F21/I12,E,14,NA,1421,P,44.29771,H,NA,NA
M2,38,P042/I02,M,NA,P,P042,C,NA,NA,NA,NA
M1,65,P055/I01,M,NA,P,P055,P,NA,NA,NA,NA
M1,97,P017/I01,M,NA,P,P017,P,NA,NA,NA,NA
M4,22,C137/I04,M,NA,C,C137,P,NA,NA,NA,NA
M12,22,C135/I12,M,NA,C,C135,P,NA,NA,NA,NA
